Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
3545,773074127,ganondorf (50/150),0,103.55,P Luis Severino P Hyun-Jin Ryu C Gary Sánchez OF Aaron Hicks 2B Brandon Phillips 1B Buster Posey SS Brandon Crawford OF Hunter Pence 3B Kelby Tomlinson OF Gorkys Hernández,,,
3545,773136262,ganondorf (86/150),0,103.55,P Luis Severino P Mike Clevinger 1B Edwin Encarnación 2B Jason Kipnis OF Austin Jackson C Buster Posey SS Brandon Crawford OF Hunter Pence 3B Kelby Tomlinson OF Daniel Robertson,,,
3545,773140126,jregan418,0,103.55,P Luis Severino P Hyun-Jin Ryu 3B Manny Machado SS Francisco Lindor OF Nelson Cruz 2B Ian Kinsler OF Yasiel Puig 1B Miguel Cabrera C Austin Barnes OF Alex Presley,,,
3554,773018761,Msteinberg09 (5/25),0,103.5,P Luis Severino P Jeff Locke 3B Manny Machado SS Francisco Lindor 1B Matt Adams OF Ender Inciarte OF Matt Kemp 2B Dee Gordon OF Nick Markakis C Kurt Suzuki,,,
3555,773057397,tkncash,0,103.45,P Jaime García P Steven Matz OF Aaron Judge 1B Edwin Encarnación C Gary Sánchez 2B Jonathan Schoop OF Matt Kemp 3B Luis Valbuena OF Nick Markakis SS Dansby Swanson,,,
3556,772977905,petteytheft89 (7/70),0,103.4,P Daniel Norris P Steven Matz 3B José Ramírez OF Brett Gardner 2B Starlin Castro OF Aaron Hicks 1B Matt Holliday C Buster Posey SS Didi Gregorius OF Hunter Pence,,,
3556,773008130,tomjk321 (44/150),0,103.4,P Daniel Norris P Steven Matz 1B Anthony Rizzo 3B Kris Bryant OF Christian Yelich OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C J.T. Realmuto SS Kelby Tomlinson,,,
3558,772979336,RexGrossman (71/150),0,103.3,P Jake Arrieta OF Aaron Judge 3B José Ramírez OF Brett Gardner OF Aaron Hicks 1B Matt Holliday 2B Jason Kipnis SS Didi Gregorius C Yan Gomes P Andrew Moore,,,
3558,773000793,walkoff9 (2/2),0,103.3,P Jake Arrieta OF Aaron Judge 3B Kris Bryant 2B Starlin Castro OF Nelson Cruz OF Aaron Hicks 1B Matt Holliday SS Didi Gregorius C Mike Zunino P Andrew Moore,,,
3560,773032834,Rubaseball24,0,103.25,P Luis Severino P Jaime García OF Ender Inciarte OF Marcell Ozuna C Willson Contreras SS Didi Gregorius 3B Kyle Seager OF Nick Markakis 1B Miguel Cabrera 2B Javier Báez,,,
3561,773079911,twonine29,0,103.2,P Mike Clevinger OF Aaron Judge 1B Cody Bellinger 2B José Ramírez C Gary Sánchez 3B Manny Machado SS Francisco Lindor OF Christian Yelich OF Giancarlo Stanton P Andrew Moore,,,
3561,772777221,Awesemo (12/150),0,103.2,P Luis Severino P Steven Matz OF Brett Gardner 2B Jason Kipnis OF Ender Inciarte OF Justin Upton C Alex Avila 1B Miguel Cabrera 3B Nicholas Castellanos SS Kelby Tomlinson,,,
3561,772779521,youdacao (73/150),0,103.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge 3B Manny Machado OF Brett Gardner OF Aaron Hicks 2B Dee Gordon SS Didi Gregorius 1B Chris Carter C Yan Gomes,,,
3561,772845987,tinderella (90/100),0,103.2,P Jake Arrieta P Mike Clevinger 3B José Ramírez OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Aaron Hicks 1B Matt Holliday OF Austin Jackson C Yan Gomes,,,
3561,772916161,zpad22 (1/3),0,103.2,P Luis Severino P Steven Matz OF Aaron Judge 2B Starlin Castro 1B Matt Holliday OF Austin Jackson OF Mitch Haniger C Travis d'Arnaud 3B Wilmer Flores SS Gavin Cecchini,,,
3561,772951913,rikkidee (17/75),0,103.2,P Jake Arrieta P Hyun-Jin Ryu OF Aaron Judge C Gary Sánchez 3B Manny Machado 2B Starlin Castro OF Aaron Hicks 1B Chris Carter OF Hunter Pence SS Kelby Tomlinson,,,
3561,772982783,ehafner (122/150),0,103.2,P Luis Severino P Steven Matz 1B Matt Adams OF Ender Inciarte OF Matt Kemp OF Yoenis Céspedes 2B Brandon Phillips SS Dansby Swanson C Travis d'Arnaud 3B T.J. Rivera,,,
3561,773011017,isupol (6/8),0,103.2,P Luis Severino P Steven Matz OF Nelson Cruz SS Jean Segura OF Jay Bruce 2B Robinson Canó OF Yoenis Céspedes 1B Lucas Duda C Travis d'Arnaud 3B Wilmer Flores,,,
3561,773031089,BarOfSoap (9/15),0,103.2,P Luis Severino P Steven Matz OF J.D. Martinez OF Seth Smith OF Justin Upton 2B Dee Gordon C Alex Avila 1B Miguel Cabrera SS Javier Báez 3B Nicholas Castellanos,,,
3561,773039463,REDCOAT85 (27/150),0,103.2,P Luis Severino P Steven Matz OF Aaron Hicks OF Trey Mancini SS Jean Segura 2B Robinson Canó OF Mitch Haniger 3B Kyle Seager 1B Danny Valencia C John Hicks,,,
3561,773070880,TPup (2/3),0,103.2,P Jake Arrieta P Hyun-Jin Ryu 3B José Ramírez OF Brett Gardner 2B Jonathan Schoop OF Aaron Hicks 1B Carlos Santana OF Seth Smith C Yan Gomes SS Javier Báez,,,
3561,773074091,ganondorf (14/150),0,103.2,P Luis Severino P Steven Matz 1B Matt Adams OF Ender Inciarte OF Matt Kemp OF Yoenis Céspedes 2B Brandon Phillips SS Dansby Swanson C Travis d'Arnaud 3B Wilmer Flores,,,
3561,773132731,caguinaga (3/5),0,103.2,P Luis Severino P Steven Matz 1B Justin Bour OF Nelson Cruz C Buster Posey OF Yasiel Puig SS Didi Gregorius OF Nick Markakis 2B Logan Forsythe 3B Johan Camargo,,,
3561,773142203,greeneyedbandit (3/4),0,103.2,P Luis Severino P Steven Matz OF Aaron Judge SS Francisco Lindor OF Aaron Hicks C Buster Posey 2B Javier Báez 3B Kelby Tomlinson 1B Wilmer Flores OF Alex Presley,,,
3561,773144383,DollarBillW (38/150),0,103.2,P Luis Severino P Steven Matz OF J.D. Martinez OF Nelson Cruz 2B Robinson Canó OF Mitch Haniger C Alex Avila 3B Kyle Seager 1B Danny Valencia SS José Iglesias,,,
3561,773144389,DollarBillW (44/150),0,103.2,P Luis Severino P Steven Matz OF Brett Gardner OF Aaron Hicks 1B Matt Holliday OF Austin Slater SS Didi Gregorius 2B Joe Panik 3B Ronald Torreyes C Travis d'Arnaud,,,
3577,772967331,yollb77,0,103.15,P Jake Arrieta P Matt Cain OF Cody Bellinger 1B Edwin Encarnación OF J.D. Martinez 3B Manny Machado SS Francisco Lindor OF Jay Bruce C Buster Posey 2B Javier Báez,,,
3578,772796603,shawnzhan (67/150),0,103.1,P Luis Severino P Jesse Chávez 3B Manny Machado SS Jean Segura OF Mark Trumbo 2B Robinson Canó OF Seth Smith OF Mitch Haniger C Welington Castillo 1B Danny Valencia,,,
3578,772796663,shawnzhan (127/150),0,103.1,P Luis Severino P Jesse Chávez OF Nelson Cruz 1B Matt Adams SS Jean Segura 2B Brandon Phillips OF Mitch Haniger 3B Kyle Seager OF Nick Markakis C Kurt Suzuki,,,
3578,772980672,Oukusfbos (1/3),0,103.1,P Hyun-Jin Ryu P Mike Clevinger 2B José Ramírez 1B Edwin Encarnación 3B Kris Bryant OF Brett Gardner SS Francisco Lindor OF Nelson Cruz OF Mitch Haniger C Mike Zunino,,,
3578,773108161,weredragon (2/3),0,103.1,P Hyun-Jin Ryu P Mike Clevinger OF Aaron Judge 3B José Ramírez SS Francisco Lindor 2B Jonathan Schoop OF Nelson Cruz 1B Matt Holliday OF Cameron Maybin C Mike Zunino,,,
3582,773111189,and00070 (1/2),0,103.05,P Mike Clevinger P Jeff Locke OF Aaron Judge 3B José Ramírez 1B Edwin Encarnación C Gary Sánchez OF Brett Gardner SS Francisco Lindor 2B Starlin Castro OF Austin Jackson,,,
3583,773084875,juanshen (5/60),0,102.95,P Steven Matz P Wade Miley 3B Manny Machado 1B Trey Mancini OF Mark Trumbo OF Austin Slater 2B Joe Panik C Nick Hundley OF Hunter Pence SS Kelby Tomlinson,,,
3584,772779487,youdacao (39/150),0,102.9,P Jake Arrieta P Jaime García 3B Manny Machado OF Nelson Cruz 1B Matt Adams SS Jean Segura OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Kurt Suzuki,,,
3584,772779513,youdacao (65/150),0,102.9,P Jake Arrieta P Jaime García OF J.D. Martinez 3B Manny Machado SS Francisco Lindor 2B Ian Kinsler OF Matt Kemp OF Justin Upton 1B Miguel Cabrera C John Hicks,,,
3584,772963990,ChipotleAddict (28/150),0,102.9,P Jake Arrieta P Jaime García 3B José Ramírez OF Aaron Hicks OF Ben Gamel 2B Robinson Canó OF Mitch Haniger SS Didi Gregorius C Mike Zunino 1B Chris Carter,,,
3584,772979330,RexGrossman (65/150),0,102.9,P Jake Arrieta P Jaime García 1B Anthony Rizzo 3B Manny Machado 2B Jonathan Schoop OF Mark Trumbo OF Seth Smith SS Addison Russell C Welington Castillo OF Albert Almora Jr.,,,
3584,772994607,fallfromgrace (64/95),0,102.9,P Jake Arrieta P Jaime García 3B Kris Bryant OF Brett Gardner OF Aaron Hicks 2B Jason Kipnis OF Ender Inciarte C Willson Contreras SS Didi Gregorius 1B Chris Carter,,,
3584,773039532,REDCOAT85 (96/150),0,102.9,P Jake Arrieta P Jaime García OF Cody Bellinger 1B Edwin Encarnación OF Chris Taylor 3B Justin Turner 2B Brandon Phillips SS Javier Báez OF Franklin Gutierrez C Austin Barnes,,,
3584,773045975,hwfloss (6/10),0,102.9,P Jake Arrieta P Jaime García 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Kole Calhoun OF Cameron Maybin OF Eric Young Jr. C Yan Gomes 2B Erik González,,,
3584,773047266,dives,0,102.9,P Jake Arrieta P Jaime García 1B Anthony Rizzo 3B Kris Bryant SS Francisco Lindor OF Nelson Cruz OF Seth Smith C Willson Contreras 2B Javier Báez OF Albert Almora Jr.,,,
3584,773061869,TeeJayOrTj (47/70),0,102.9,P Jake Arrieta P Jaime García OF Cody Bellinger SS Francisco Lindor 1B Matt Adams 3B Justin Turner OF Matt Kemp OF Yasiel Puig 2B Logan Forsythe C Austin Barnes,,,
3584,773098787,macmillanben2,0,102.9,P Jaime García OF Aaron Judge C Gary Sánchez 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Nelson Cruz 1B Matt Adams OF Ender Inciarte P Andrew Moore,,,
3584,773133086,nchsgolf33 (2/3),0,102.9,P Jaime García OF Aaron Judge OF Cody Bellinger 3B José Ramírez C Gary Sánchez OF Nelson Cruz 2B Chris Taylor 1B Miguel Cabrera SS Javier Báez P Andrew Moore,,,
3595,772777214,Awesemo (5/150),0,102.85,P Jake Arrieta P Steven Matz 3B Manny Machado SS Francisco Lindor 2B Jonathan Schoop OF Nelson Cruz 1B Carlos Santana OF Seth Smith OF Matt Kemp C Welington Castillo,,,
3595,772819478,banshees (1/9),0,102.85,P Jake Arrieta P Daniel Norris 3B Manny Machado OF Brett Gardner 2B Jonathan Schoop 1B Trey Mancini OF Mark Trumbo C Buster Posey SS Didi Gregorius OF Hunter Pence,,,
3595,772951948,rikkidee (52/75),0,102.85,P Jake Arrieta P Daniel Norris OF Aaron Judge 3B Manny Machado 2B Jonathan Schoop 1B Trey Mancini OF Seth Smith SS Brandon Crawford C Welington Castillo OF Hunter Pence,,,
3595,772979406,RexGrossman (141/150),0,102.85,P Jake Arrieta P Steven Matz 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Jay Bruce OF Yoenis Céspedes OF Austin Jackson C Yan Gomes 3B Wilmer Flores,,,
3595,773010746,jmsmith799 (2/3),0,102.85,P Jake Arrieta P Steven Matz 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Jay Bruce OF Yoenis Céspedes OF Austin Jackson C Yan Gomes 3B Wilmer Flores,,,
3600,772864214,spundin,0,102.8,P Jaime García P Mike Clevinger OF Aaron Judge 2B José Ramírez 1B Edwin Encarnación OF Brett Gardner SS Francisco Lindor OF Nelson Cruz 3B Logan Forsythe C Austin Barnes,,,
3600,772902987,bellaedward4eva (90/150),0,102.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger OF J.D. Martinez SS Francisco Lindor 2B Chris Taylor 3B Justin Turner C Alex Avila 1B Miguel Cabrera,,,
3600,772931276,tyler20095 (1/3),0,102.8,P Jaime García P Hyun-Jin Ryu OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant OF Nelson Cruz 2B Ian Happ C Mike Zunino SS Javier Báez OF Albert Almora Jr.,,,
3600,772931331,tyler20095 (2/3),0,102.8,P Jaime García P Hyun-Jin Ryu 1B Anthony Rizzo 3B Kris Bryant OF Nelson Cruz SS Jean Segura OF Ender Inciarte 2B Robinson Canó OF Matt Kemp C Mike Zunino,,,
3600,773021129,kfalik (2/3),0,102.8,P Jaime García P Hyun-Jin Ryu 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Matt Kemp OF Austin Jackson C Alex Avila OF Nick Markakis,,,
3600,773024166,brownsfans,0,102.8,P Jaime García P Mike Clevinger OF Aaron Judge 2B José Ramírez 1B Edwin Encarnación OF Brett Gardner SS Francisco Lindor OF Austin Jackson C Alex Avila 3B Wilmer Flores,,,
3600,773061151,bellybone,0,102.8,P Jaime García P Mike Clevinger OF Aaron Judge OF Cody Bellinger 2B José Ramírez SS Francisco Lindor 1B Matt Adams OF Giancarlo Stanton C Willson Contreras 3B Wilmer Flores,,,
3600,773091885,DraftCheat (4/5),0,102.8,P Jaime García P Mike Clevinger 3B José Ramírez 1B Edwin Encarnación C Gary Sánchez SS Francisco Lindor OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips OF Nick Markakis,,,
3600,773106441,LaBete_DU_GEVAUDANz (29/33),0,102.8,P Jaime García P Hyun-Jin Ryu 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Matt Kemp OF Austin Jackson C Alex Avila OF Nick Markakis,,,
3609,772902988,bellaedward4eva (91/150),0,102.75,P Hyun-Jin Ryu P Steven Matz 2B José Ramírez 1B Edwin Encarnación 3B Manny Machado OF Trey Mancini OF Mark Trumbo OF Seth Smith C Welington Castillo SS Erik González,,,
3609,772903022,bellaedward4eva (125/150),0,102.75,P Hyun-Jin Ryu P Steven Matz OF Aaron Judge C Gary Sánchez 3B Manny Machado 2B Jonathan Schoop OF Aaron Hicks OF Seth Smith SS Didi Gregorius 1B Chris Carter,,,
3609,773039546,REDCOAT85 (110/150),0,102.75,P Jake Arrieta P Jesse Chávez OF Cody Bellinger 1B Edwin Encarnación SS Francisco Lindor OF Chris Taylor 3B Justin Turner OF Ender Inciarte 2B Logan Forsythe C Austin Barnes,,,
3609,773103362,dmariano2008,0,102.75,P Daniel Norris P Hyun-Jin Ryu OF Aaron Judge OF J.D. Martinez 3B Manny Machado 2B Jonathan Schoop 1B Carlos Santana OF Giancarlo Stanton C Willson Contreras SS Andrelton Simmons,,,
3613,772963969,ChipotleAddict (7/150),0,102.7,P Steven Matz P Jeff Locke 3B José Ramírez C Gary Sánchez OF Brett Gardner OF Nelson Cruz 1B Matt Holliday OF Ben Gamel SS Jean Segura 2B Robinson Canó,,,
3613,772997738,Lats12 (1/2),0,102.7,P Daniel Norris P Matt Cain OF Aaron Judge OF Cody Bellinger 1B Edwin Encarnación 3B Manny Machado OF Brett Gardner 2B Ian Kinsler C Alex Avila SS Brandon Crawford,,,
3615,772777326,Awesemo (117/150),0,102.65,P Luis Severino 1B Edwin Encarnación OF Aaron Hicks OF Ender Inciarte OF Matt Kemp 2B Brandon Phillips C Willson Contreras SS Dansby Swanson 3B Logan Forsythe P Andrew Moore,,,
3615,772868184,crystalkali (1/140),0,102.65,P Luis Severino OF Cody Bellinger SS Francisco Lindor OF Chris Taylor 3B Justin Turner OF Seth Smith C Welington Castillo 2B Logan Forsythe 1B Danny Valencia P Andrew Moore,,,
3615,772902941,bellaedward4eva (44/150),0,102.65,P Luis Severino OF Aaron Judge OF Brett Gardner 1B Matt Holliday 3B Justin Turner OF Yasiel Puig SS Didi Gregorius 2B Logan Forsythe C Austin Barnes P Andrew Moore,,,
3615,772902995,bellaedward4eva (98/150),0,102.65,P Luis Severino 3B José Ramírez SS Francisco Lindor OF Chris Taylor 1B Carlos Santana 2B Jason Kipnis OF Yasiel Puig OF Kiké Hernández C Austin Barnes P Andrew Moore,,,
3615,772903002,bellaedward4eva (105/150),0,102.65,P Luis Severino 1B Cody Bellinger 2B Jonathan Schoop 3B Justin Turner OF Mark Trumbo OF Seth Smith C Welington Castillo SS Rubén Tejada OF Kiké Hernández P Andrew Moore,,,
3615,772979299,RexGrossman (34/150),0,102.65,P Luis Severino P Jake Arrieta 3B Manny Machado 1B Trey Mancini SS Addison Russell C Welington Castillo 2B Javier Báez OF Albert Almora Jr. OF Hyun Soo Kim OF Mark Zagunis,,,
3615,772993378,papagates (16/150),0,102.65,P Luis Severino 3B José Ramírez 2B Jason Kipnis OF Jay Bruce OF Yoenis Céspedes OF Curtis Granderson C Yan Gomes SS Erik González 1B Lucas Duda P Andrew Moore,,,
3615,773039823,Gordiehowe9,0,102.65,P Luis Severino P Jake Arrieta 1B Anthony Rizzo 3B Manny Machado OF Austin Slater 2B Javier Báez C Nick Hundley OF Daniel Robertson SS Ronald Torreyes OF Gorkys Hernández,,,
3615,773041207,rockstar918 (2/7),0,102.65,P Luis Severino 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor OF Seth Smith C Mike Zunino OF Nick Markakis 3B Johan Camargo OF Daniel Robertson P Andrew Moore,,,
3615,773060365,gypsy777 (1/3),0,102.65,P Luis Severino P Jake Arrieta OF Brett Gardner OF Nelson Cruz C Alex Avila 1B Miguel Cabrera SS Javier Báez 2B Kiké Hernández OF Hunter Pence 3B Wilmer Flores,,,
3615,773065540,jumargordon,0,102.65,P Luis Severino 1B Edwin Encarnación 3B Kris Bryant OF Mark Trumbo OF Matt Kemp C Buster Posey SS Didi Gregorius 2B Logan Forsythe OF Albert Almora Jr. P Andrew Moore,,,
3615,773073774,lowesoway,0,102.65,P Luis Severino OF Aaron Judge OF Brett Gardner 2B Jonathan Schoop 1B Matt Adams SS Didi Gregorius C Welington Castillo 3B Rubén Tejada OF Hyun Soo Kim P Andrew Moore,,,
3615,773106418,LaBete_DU_GEVAUDANz (6/33),0,102.65,P Luis Severino 3B José Ramírez 1B Edwin Encarnación SS Francisco Lindor 2B Jason Kipnis OF Nick Markakis C Yan Gomes OF Franklin Gutierrez OF Hunter Pence P Andrew Moore,,,
3615,773124390,catcountry21 (1/9),0,102.65,P Luis Severino P Jake Arrieta 1B Matt Adams OF Matt Kemp C Willson Contreras SS Dansby Swanson 2B Javier Báez 3B Johan Camargo OF Albert Almora Jr. OF Kiké Hernández,,,
3615,773126201,JGrizz,0,102.65,P Luis Severino P Jake Arrieta OF Brett Gardner OF Nelson Cruz 1B Buster Posey 3B Kyle Seager 2B Logan Forsythe OF Hunter Pence SS Kelby Tomlinson C John Hicks,,,
3615,773134808,tnation (1/3),0,102.65,P Luis Severino 3B Manny Machado SS Francisco Lindor 1B Carlos Santana OF Mark Trumbo 2B Jason Kipnis OF Matt Kemp OF Nick Markakis C Kurt Suzuki P Andrew Moore,,,
3615,773136245,ganondorf (69/150),0,102.65,P Luis Severino OF Aaron Judge 3B Kris Bryant 2B Chris Taylor OF Jay Bruce OF Yoenis Céspedes SS José Reyes C Travis d'Arnaud 1B Wilmer Flores P Andrew Moore,,,
3615,773155183,efortee (1/3),0,102.65,P Luis Severino P Jake Arrieta OF Brett Gardner SS Francisco Lindor OF Mitch Haniger 1B Miguel Cabrera 2B Logan Forsythe OF Hunter Pence C Travis d'Arnaud 3B Wilmer Flores,,,
3633,772845903,tinderella (6/100),0,102.55,P Luis Severino P Mike Clevinger OF J.D. Martinez OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Justin Upton 3B Kyle Seager 1B Miguel Cabrera C John Hicks,,,
3633,772868192,crystalkali (9/140),0,102.55,P Luis Severino P Mike Clevinger OF Cody Bellinger 2B José Ramírez 3B Justin Turner SS Jean Segura OF Franklin Gutierrez OF Kiké Hernández C Austin Barnes 1B Wilmer Flores,,,
3633,772868233,crystalkali (50/140),0,102.55,P Luis Severino P Hyun-Jin Ryu OF Cody Bellinger OF Chris Taylor SS Addison Russell 1B Chris Carter 3B Kyle Seager 2B Logan Forsythe OF Franklin Gutierrez C Austin Barnes,,,
3633,772879328,adambrown24 (3/6),0,102.55,P Luis Severino P Mike Clevinger 1B Anthony Rizzo OF J.D. Martinez OF Nelson Cruz OF Justin Upton C Buster Posey 2B Javier Báez 3B Nicholas Castellanos SS Kelby Tomlinson,,,
3633,772979415,RexGrossman (150/150),0,102.55,P Luis Severino P Mike Clevinger 1B Anthony Rizzo 3B Kris Bryant OF Ender Inciarte OF Matt Kemp SS Dansby Swanson C Kurt Suzuki 2B Javier Báez OF Mark Zagunis,,,
3633,772991478,RipeAvocado (46/83),0,102.55,P Luis Severino P Mike Clevinger 3B Kris Bryant 1B Justin Bour OF Giancarlo Stanton OF Marcell Ozuna 2B Dee Gordon C Willson Contreras SS Javier Báez OF Mark Zagunis,,,
3633,773016398,ROY-MVP...HOF (1/2),0,102.55,P Luis Severino P Mike Clevinger OF J.D. Martinez 2B Ian Kinsler 1B Matt Adams OF Ender Inciarte OF Justin Upton SS Didi Gregorius 3B Johan Camargo C Travis d'Arnaud,,,
3633,773028349,Gsmmchance (12/19),0,102.55,P Luis Severino P Mike Clevinger OF J.D. Martinez 2B Ian Kinsler OF Ben Gamel SS Jean Segura OF Justin Upton C Mike Zunino 1B Miguel Cabrera 3B Nicholas Castellanos,,,
3633,773035528,Nookx,0,102.55,P Luis Severino P Hyun-Jin Ryu OF Nelson Cruz OF Ender Inciarte OF Matt Kemp 2B Dee Gordon C Buster Posey 1B Miguel Cabrera 3B Logan Forsythe SS Kelby Tomlinson,,,
3633,773054129,madoublet98 (51/101),0,102.55,P Luis Severino P Hyun-Jin Ryu 1B Edwin Encarnación SS Francisco Lindor 2B Ian Kinsler OF Justin Upton OF Austin Jackson 3B Nicholas Castellanos C John Hicks OF Alex Presley,,,
3633,773084742,Shaboing,0,102.55,P Luis Severino P Mike Clevinger OF Aaron Judge 1B Anthony Rizzo OF Giancarlo Stanton C Buster Posey 2B Javier Báez 3B Johan Camargo OF Hunter Pence SS Ronald Torreyes,,,
3633,773086889,Abboabbo (2/2),0,102.55,P Luis Severino P Mike Clevinger OF Aaron Judge 2B José Ramírez OF Brett Gardner C Willson Contreras SS Didi Gregorius 1B Miguel Cabrera 3B Wilmer Flores OF Alex Presley,,,
3633,773149671,sajay2007,0,102.55,P Luis Severino P Mike Clevinger 2B José Ramírez 1B Edwin Encarnación SS Francisco Lindor C Mike Zunino OF Nick Markakis 3B Logan Forsythe OF Hunter Pence OF Guillermo Heredia,,,
3646,772983139,RipeAvocado (9/83),0,102.45,P Jaime García P Steven Matz OF Aaron Judge 1B Anthony Rizzo 3B Kris Bryant 2B Starlin Castro OF Aaron Hicks C Willson Contreras SS Didi Gregorius OF Albert Almora Jr.,,,
3646,773098318,johnrsnider (1/3),0,102.45,P Jaime García P Steven Matz 2B José Ramírez 1B Anthony Rizzo 3B Kris Bryant SS Jean Segura OF Mark Trumbo OF Seth Smith C Alex Avila OF Hunter Pence,,,
3646,773144362,DollarBillW (17/150),0,102.45,P Jaime García P Steven Matz 3B José Ramírez 1B Edwin Encarnación OF Nelson Cruz SS Jean Segura 2B Robinson Canó OF Yoenis Céspedes OF Mitch Haniger C Yan Gomes,,,
3649,772963978,ChipotleAddict (16/150),0,102.4,P Daniel Norris P Steven Matz OF Aaron Judge 3B José Ramírez OF Aaron Hicks 1B Matt Holliday 2B Jason Kipnis OF Austin Jackson SS Didi Gregorius C Yan Gomes,,,
3649,773008122,tomjk321 (36/150),0,102.4,P Daniel Norris P Steven Matz OF Aaron Judge C Gary Sánchez 3B Manny Machado OF Aaron Hicks OF Yoenis Céspedes 2B Brandon Phillips SS Didi Gregorius 1B Chris Carter,,,
